,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,hours,Median_Income,mean_age,total_open_hours,HappyHour,OutdoorSeating,RestaurantsPriceRange2,BikeParking,HasTV,DogsAllowed,full_bar,beer_wine,standardized_Median_Income,standardized_review_count
10,iHV3uBo1N9ETBtuEqdDsWQ,Sun King Broad Ripple,1021 Broad Ripple Ave,Indianapolis,IN,46220,39.8693211,-86.1407479,4.0,97,0,"Food, Beer Bar, Pubs, Breweries, American (New), Beer, Wine & Spirits, Restaurants, Nightlife, American (Traditional), Bars","{'Monday': '0:0-0:0', 'Tuesday': '15:0-21:0', 'Wednesday': '15:0-21:0', 'Thursday': '15:0-21:0', 'Friday': '11:0-16:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",147106.0,39,43.0,False,True,2,True,True,True,True,True,1.3300033156988549,-0.3714878998283865
11,2-gqxtBtrAfg9gHpKqIkrA,Great Fermentations,5127 E 65th St,Indianapolis,IN,46220,39.8755453,-86.0832671,4.5,38,1,"Beer, Wine & Spirits, Brewing Supplies, Hobby Shops, Shopping, Breweries, Food","{'Monday': '0:0-0:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-15:0', 'Saturday': '10:0-18:0', 'Sunday': '10:0-14:0'}",147106.0,39,40.0,False,False,2,True,False,False,False,True,1.3300033156988549,-0.7347171761763521
12,Ge-TC33w8aB8Re0gGIZplQ,Indiana on Tap Tasting Society,,Indianapolis,IN,46220,39.8646455,-86.1039189,4.0,14,1,"Food, Breweries, Arts & Entertainment, Social Clubs",,147106.0,39,0.0,False,False,1,True,False,False,False,True,1.3300033156988549,-0.8824714580806093
13,LY1WmE1DwtkGd37eG3SoSQ,Thr3e Wise Men Brewing Company,1021 Broad Ripple Ave,Indianapolis,IN,46220,39.8693211,-86.1407477,3.5,384,0,"Bars, American (Traditional), Pizza, Nightlife, Breweries, Food, Beer Bar, Restaurants","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-23:0'}",147106.0,39,88.0,True,True,2,True,True,False,True,True,1.3300033156988549,1.3954070546100226
14,gcSwkcnKHmgZpP82GsieUw,Books & Brews - Broad Ripple,6420 Cornell Ave,Indianapolis,IN,46220,39.873278,-86.142666,4.0,56,0,"Brewpubs, Food, Breweries, Beer Bar, Books, Mags, Music & Video, Nightlife, Bookstores, Bars, Beer, Wine & Spirits, Shopping","{'Monday': '15:0-0:0', 'Tuesday': '15:0-22:0', 'Wednesday': '15:0-22:0', 'Thursday': '15:0-22:0', 'Friday': '15:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '12:0-20:0'}",147106.0,39,60.0,False,False,1,False,False,True,False,True,1.3300033156988549,-0.6239014647481592
15,POwyAA0vf4PvWe1L8Oc3Eg,Books & Brews,"9402 Uptown Dr, Ste 1400",Indianapolis,IN,46256,39.9242151883,-86.0367340918,4.0,152,1,"Shopping, Books, Mags, Music & Video, Used Bookstore, Nightlife, Pubs, Bookstores, Food, Breweries, Bars","{'Monday': '16:0-21:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-19:0'}",136576.0,48,47.0,True,False,2,True,False,False,False,True,1.1618307566258719,-0.032884337131130426
16,DZRkJUI9iv1mDY_JaCY3sg,Scotty's Brewhouse,3905 E 96th St,Indianapolis,IN,46240,39.9262114,-86.0988667,3.5,260,0,"Beer Bar, Burgers, Gluten-Free, Pizza, Bars, American (New), Breweries, Restaurants, Food, Sports Bars, Nightlife, American (Traditional)","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-23:0'}",130418.0,46,88.0,False,True,2,True,True,False,True,True,1.0634825497150049,0.632009931438027
17,jnZYD2UCGziWwGsUxybkFw,Daredevil Hall,"2721 E 86th St, Ste 180",Indianapolis,IN,46240,39.9119165358,-86.1184757185,4.0,184,1,"Brewpubs, Restaurants, Breweries, Beer Bar, American (New), Nightlife, Bars, Pubs, Burgers, Pizza, Food","{'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-20:0', 'Sunday': '12:0-20:0'}",130418.0,46,41.0,True,True,2,True,True,True,False,True,1.0634825497150049,0.16412137207454583
18,6o3Xj4Lxa2XcaHuCblCc3g,Big Lug Canteen,1435 E 86th St,Indianapolis,IN,46240,39.9116912,-86.1361078,4.5,483,1,"American (New), Breweries, Restaurants, Food, Comfort Food, American (Traditional), Brewpubs","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-21:0'}",130418.0,46,80.0,True,True,2,True,True,True,True,True,1.0634825497150049,2.004893467465083
19,IPYuu24deRJ3P5K498no4g,DAVIDsTEA,"8702 Keystone Xing, Unit B3",Indianapolis,IN,46240,39.9146201,-86.11124,4.5,33,0,"Shopping, Home & Garden, Breweries, Kitchen & Bath, Food, Coffee & Tea, Tea Rooms","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '12:0-18:0'}",130418.0,46,72.0,False,False,2,True,False,False,False,True,1.0634825497150049,-0.765499318239739
20,-wDo0EQLaobFdkwizA1i6Q,Happy Brewing,3902 N Illinois St,Indianapolis,IN,46208,39.8265832,-86.159577,4.0,20,0,"Food, Breweries, Brewpubs, Nightlife, Bars, Restaurants, Pubs","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-20:0'}",123102.0,36,73.0,False,False,2,True,False,False,False,True,0.9466401525471089,-0.845532887604545
21,vOPt116elxI6-aD1LrOLMw,Newfields,4000 Michigan Rd,Indianapolis,IN,46208,39.8259716155,-86.185665782,4.5,23,1,"Nightlife, Beer Gardens","{'Monday': '0:0-0:0', 'Tuesday': '11:0-17:0', 'Wednesday': '11:0-17:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-17:0', 'Saturday': '11:0-17:0', 'Sunday': '12:0-17:0'}",123102.0,36,39.0,False,True,2,True,False,False,False,True,0.9466401525471089,-0.8270636023665129
22,JpKKLxLo_6RxvQXyjVXnvQ,Kuma's Corner,1127 Prospect St,Indianapolis,IN,46203,39.752186,-86.13878,4.0,628,1,"Burgers, Beer Gardens, American (Traditional), Restaurants, Nightlife","{'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-0:0', 'Saturday': '16:0-22:0', 'Sunday': '16:0-22:0'}",65478.0,44,44.0,True,True,2,True,True,True,True,True,0.026338581414955674,2.897575587303304
23,68YNg7QVIglBZYfZ8ZFwSg,Garfield Brewery,2310 Shelby St,Indianapolis,IN,46203,39.7353494105,-86.1399575695,4.5,60,1,"Food, Breweries","{'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '14:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-22:0'}",65478.0,44,40.0,False,False,1,True,False,True,False,True,0.026338581414955674,-0.5992757510974497
24,dP5k-Plsiw9dn9h9Y1oWNA,Chilly Water Brewing Company,"719 Virginia Ave, Ste 105",Indianapolis,IN,46203,39.7571288094,-86.1452718371,4.0,227,1,"Food, Cheesesteaks, Sandwiches, Restaurants, Breweries","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-19:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-17:0'}",65478.0,44,58.0,False,True,2,True,True,True,False,True,0.026338581414955674,0.4288477938196733
25,LG4uWRyTsQHr2fC9lv8TPA,BrewDog Indianapolis,1140 Shelby St,Indianapolis,IN,46203,39.75116,-86.140084,4.5,136,1,"Brewpubs, Breweries, Food","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-22:0'}",65478.0,44,70.0,False,False,2,False,False,False,False,True,0.026338581414955674,-0.13138719173396857
26,CeQtgiR1EuGedqwh1uyLQQ,Fountain Square Brewery,1301 Barth Ave,Indianapolis,IN,46203,39.7496404,-86.1404603,4.5,168,1,"Nightlife, Bars, Food, Beer, Wine & Spirits, Breweries","{'Monday': '0:0-0:0', 'Tuesday': '16:0-21:0', 'Wednesday': '14:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '14:0-22:0', 'Saturday': '14:0-22:0', 'Sunday': '14:0-18:0'}",65478.0,44,37.0,True,True,1,True,True,True,False,True,0.026338581414955674,0.0656185174717077
27,SYffIaST3GI1FNXk9A_uwg,Upland Brewing -  Fountain Square,1201 Prospect St,Indianapolis,IN,46203,39.7519742,-86.1380487,4.0,136,1,"Breweries, Brewpubs, Food, Bars, American (Traditional), Beer Bar, American (New), Restaurants, Beer Gardens, Nightlife","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-17:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-22:0'}",65478.0,44,63.0,False,True,2,True,True,True,True,True,0.026338581414955674,-0.13138719173396857
28,JydmOKf-8Plo13Idj33Iyw,Round Town Brewery,"950 S White River Parkway West Dr, Ste 100",Indianapolis,IN,46221,39.7553507,-86.1770037,4.5,37,0,"Food, Breweries","{'Monday': '0:0-0:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '14:0-21:0', 'Friday': '14:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-20:0'}",57266.0,39,45.0,False,False,1,True,False,True,False,True,-0.10481365553730801,-0.7408736045890295
29,VmkntDoCpazOVmNIlXx0ug,Books & Brews - South Indy,3808 Shelby St,Indianapolis,IN,46227,39.7100999,-86.1399972,4.5,26,1,"Breweries, Food, Restaurants, Gastropubs, Books, Mags, Music & Video, Used Bookstore, Bookstores, Shopping","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-21:0'}",56716.0,45,81.0,False,False,2,False,False,False,False,True,-0.1135975973692302,-0.8085943171284807
30,zCaEDKsY7f3J2ZRb3aNhfA,Brew Link Supply,1139 Shelby St,Indianapolis,IN,46227,39.7512293,-86.1396785,5.0,5,0,"Breweries, Brewing Supplies, Food, Shopping","{'Tuesday': '11:0-18:30', 'Wednesday': '14:0-18:30', 'Thursday': '11:0-18:30', 'Friday': '11:0-18:30', 'Saturday': '11:0-17:0'}",56716.0,45,33.0,False,False,2,False,False,False,False,True,-0.1135975973692302,-0.9378793137947058
31,sn9iFhoimISsyLcGxLZ9Sg,Tuxedo Park Brewers Supply,1139 Shelby St,Indianapolis,IN,46227,39.7512174,-86.1394634,5.0,8,0,"Shopping, Food, Brewing Supplies, Breweries","{'Tuesday': '11:0-18:30', 'Wednesday': '11:0-18:30', 'Thursday': '11:0-18:30', 'Friday': '11:0-18:30', 'Saturday': '11:0-17:0'}",56716.0,45,36.0,False,False,2,False,False,False,False,True,-0.1135975973692302,-0.9194100285566736
32,I2oYrYUS4VXZVwV4Bh0hCA,18th Street Brewery - Indy Taproom,2829 E 10th St,Indianapolis,IN,46201,39.781274,-86.1155554,4.5,44,1,"Food, Breweries","{'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-18:0'}",51535.0,46,36.0,False,False,2,True,False,False,False,True,-0.19634232942593724,-0.6977786057002878
33,mQOSVc6m0hNvJNp2t6mhtA,Mayfair Taproom,2032 E 10th St,Indianapolis,IN,46201,39.7814844,-86.12531,4.5,41,1,"Nightlife, Pubs, Breweries, Brewpubs, Bars, Food","{'Thursday': '16:0-22:0', 'Friday': '16:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '16:0-22:0'}",51535.0,46,24.0,False,True,2,True,True,False,True,True,-0.19634232942593724,-0.71624789093832
34,PlEnI02D0iKpMt6gS7h_HQ,Sun King Brewing,"7800 Col H Weir Cook Memorial Dr, Concourse B",Indianapolis,IN,46241,39.7148812,-86.2974891,3.0,22,1,"Bars, Nightlife, Event Planning & Services, Breweries, Beer Bar, Food, Venues & Event Spaces, Restaurants, American (Traditional), Brewpubs","{'Monday': '7:0-19:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '7:0-19:0', 'Sunday': '7:0-19:0'}",46608.0,35,84.0,False,False,2,False,True,False,True,True,-0.2750304774366293,-0.8332200307791903
35,WlWnZLMS5CiQ2G2BFJH_zw,Scarlet Lane Brewing SoBro,"4601 N College Ave, Unit C",Indianapolis,IN,46205,39.839760768,-86.1446750707,4.5,50,1,"Pubs, Brewpubs, Food, Nightlife, Restaurants, Asian Fusion, Bars, Breweries","{'Monday': '0:0-0:0', 'Tuesday': '15:0-23:0', 'Wednesday': '15:0-23:0', 'Thursday': '15:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-20:0'}",44589.0,40,59.0,True,True,2,True,True,False,False,True,-0.3072755293614491,-0.6608400352242235
36,-jNOHaFwWsBpaf9l5gvRwQ,Black Circle,2201 E 46th St,Indianapolis,IN,46205,39.8398071904,-86.1238662302,4.5,99,1,"Pubs, Cuban, Bars, Restaurants, Nightlife, Food, Music Venues, Breweries, Arts & Entertainment","{'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-20:0'}",44589.0,40,48.0,False,True,1,True,False,False,False,True,-0.3072755293614491,-0.3591750430030317
37,L7cO2qZurrt-7SLl2oDSrA,Upland Brewing Co Tasting Room,4842 N College Ave,Indianapolis,IN,46205,39.8426549,-86.1458764,4.0,177,1,"Beer Tours, Food, Restaurants, Dive Bars, Tours, Hotels & Travel, Wine Tasting Room, Beer Bar, Cocktail Bars, Beer, Wine & Spirits, Breweries, American (Traditional), Pubs, Nightlife, Bars, Arts & Entertainment, Wineries","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-17:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-22:0'}",44589.0,40,63.0,False,False,2,True,True,False,True,True,-0.3072755293614491,0.12102637318580416
38,Pj-A29ajjCUb5ttM3Ff7yA,MashCraft on Delaware,"2205 N Delaware St, Ste 104",Indianapolis,IN,46205,39.7977066721,-86.1530978364,4.5,83,1,"Breweries, Restaurants, Nightlife, Sandwiches, Pubs, Food, Bars","{'Monday': '12:0-18:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-22:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-20:0'}",44589.0,40,50.0,False,False,2,True,False,True,False,True,-0.3072755293614491,-0.45767789760586985
39,u2FUWB2xMipayzmNmJ2Mhg,The Koelschip,2505 N Delaware St,Indianapolis,IN,46205,39.8032315442,-86.1528689048,4.0,71,0,"Food, Bars, Breweries, Brewpubs, Coffee & Tea, Nightlife, Wine Bars, Beer Bar","{'Monday': '14:0-22:0', 'Tuesday': '14:0-22:0', 'Wednesday': '14:0-22:0', 'Thursday': '14:0-22:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-20:0'}",44589.0,40,60.0,False,True,2,True,False,False,False,True,-0.3072755293614491,-0.5315550385579985
40,ZS7xL5JelxcoaYTaR5UWXw,Winterfest,"Indiana State Fairgrounds, West Pavilion, 1202 E 38th St",Indianapolis,IN,46205,39.8271757194,-86.1363087127,4.0,62,1,"Brewing Supplies, Arts & Entertainment, Nightlife, Beer, Wine & Spirits, Festivals, Shopping, Local Flavor, Food, Beer Gardens",,44589.0,40,0.0,False,False,2,True,False,False,False,True,-0.3072755293614491,-0.5869628942720949
41,aofPaITAzcOTuN6iW0gyOg,Edelweiss Restaurant,8602 S Meridian St,Indianapolis,IN,46217,39.6407566737,-86.1609304609,4.0,36,1,"Restaurants, Event Planning & Services, Nightlife, Beer Gardens, Venues & Event Spaces, German","{'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-21:0', 'Saturday': '17:0-21:0'}",43574.0,44,20.0,False,True,2,True,True,False,True,True,-0.32348589474217826,-0.7470300330017069
42,wmOhquyTe7Lykox4-UhOog,Two Sisters Cakery & Bakery,11530 E Washington St,Indianapolis,IN,46229,39.776632,-85.9603209,2.5,7,0,"Bakeries, Cupcakes, Breweries, Donuts, Food, Desserts","{'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '9:0-14:0'}",38265.0,36,37.0,False,False,2,False,False,False,False,True,-0.4082748896252235,-0.925566456969351
43,-mitV3FhrCz3m2wk8ldKDg,Triton Brewing Company,5764 Wheeler Rd,Indianapolis,IN,46216,39.860276,-86.007047,4.0,150,1,"American (Traditional), Bars, Restaurants, Nightlife, Food, Breweries, American (New)","{'Monday': '0:0-0:0', 'Wednesday': '13:0-19:0', 'Thursday': '15:0-22:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-20:0', 'Sunday': '12:0-19:0'}",36003.0,46,38.0,False,True,2,True,True,True,False,True,-0.4444008467594199,-0.04519719395648519
44,W9vWGD3b2qYbC6lHUK5IUg,Redemption Alewerks,"7035 E 96th St, Ste K",Indianapolis,IN,46250,39.92633,-86.0448719,3.5,215,0,"Bars, Pubs, Cocktail Bars, Sandwiches, Restaurants, American (New), Food, Breweries, Nightlife","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-21:0'}",36003.0,38,78.0,True,True,2,True,True,False,True,True,-0.4444008467594199,0.3549706528675447
45,kJrKKzxYPR7krXbIacj_iw,Rock Bottom Restaurant & Brewery,2801 Lake Circle Dr,Indianapolis,IN,46268,39.9126393,-86.2091253,3.0,135,0,"Food, American (New), Nightlife, Breweries, Restaurants, Pubs, Bars","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-1:0', 'Saturday': '11:30-1:0', 'Sunday': '11:30-23:0'}",32428.0,36,91.0,True,True,2,True,True,False,True,True,-0.5014964686669141,-0.13754362014664595
46,8pVNJHaP4EIpRO3-oqGENg,Wabash Brewing,5328 W 79th St,Indianapolis,IN,46268,39.8969760778,-86.2531792911,4.5,41,1,"Nightlife, Food, Local Flavor, Breweries, Beer Gardens","{'Tuesday': '16:0-20:0', 'Wednesday': '16:0-20:0', 'Thursday': '15:0-21:0', 'Friday': '15:0-22:0', 'Saturday': '14:0-22:0'}",32428.0,36,29.0,False,False,1,True,False,True,False,True,-0.5014964686669141,-0.71624789093832
47,8VX0g53ozq-KEyAPZeRYdA,Traders Brewing Company,8587 Zionsville Rd,Indianapolis,IN,46268,39.9092493994,-86.2592608854,4.5,25,1,"Food, Breweries","{'Monday': '13:0-20:0', 'Tuesday': '15:0-20:0', 'Wednesday': '15:0-20:0', 'Thursday': '13:0-21:0', 'Friday': '13:0-22:0', 'Saturday': '13:0-22:0', 'Sunday': '12:0-20:0'}",32428.0,36,51.0,True,False,2,True,False,True,False,True,-0.5014964686669141,-0.8147507455411581
48,56q_auFAzhHK9Dvrs03AVA,Deviate Brewing,4004 W 96th St,Indianapolis,IN,46268,39.9264742,-86.2289108,4.5,126,1,"Breweries, Food, Local Flavor","{'Monday': '0:0-0:0', 'Tuesday': '15:0-21:0', 'Wednesday': '15:0-21:0', 'Thursday': '15:0-21:0', 'Friday': '12:0-16:0', 'Saturday': '14:0-21:0', 'Sunday': '13:0-17:0'}",32428.0,36,33.0,False,False,2,False,False,True,False,True,-0.5014964686669141,-0.19295147586074238
49,gjT2w0DUt5RTwvIf7sD35g,Scarlet Lane Brewing Old Southside Tap House,2033 S Meridian St,Indianapolis,IN,46225,39.7395121,-86.1588196,4.0,9,0,"Shopping, Brewing Supplies, Nightlife, Beer Bar, Bars","{'Thursday': '15:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-20:0'}",28400.0,42,38.0,False,True,2,False,False,False,False,True,-0.565826864483246,-0.9132536001439963
